Date,state,PMDI
201508,UT,-1.56
201509,UT,-1.88
201510,UT,-1.17
201511,UT,-0.86
201512,UT,-0.43
201601,UT,0.15
201602,UT,-0.44
201603,UT,-0.99
201604,UT,-0.43
201605,UT,0.11
201606,UT,-0.73
201607,UT,-1.92
201608,UT,-2.15
201609,UT,0.28
201610,UT,-0.6
201611,UT,-1.46
201612,UT,-0.22
201701,UT,1.67
201702,UT,1.96
201703,UT,1.59
201704,UT,1.5
201705,UT,0.89
201706,UT,0.11
201707,UT,-0.15
201708,UT,-0.76
201709,UT,0.46
201710,UT,-0.91
201711,UT,-1.7
201712,UT,-2.31
201801,UT,-2.69
201802,UT,-3.09
201803,UT,-3.32
201804,UT,-3.65
201805,UT,-4.07
201806,UT,-5.19
201807,UT,-5.72
201808,UT,-5.67
201809,UT,-6.15
201810,UT,-2.54
201811,UT,-2.12
201812,UT,-1.97
201901,UT,-0.77
201902,UT,1.72
201903,UT,3.35
201904,UT,3.37
201905,UT,4.83
201906,UT,5
201907,UT,5.09
201908,UT,3.04
201909,UT,2.18
201910,UT,0.95
201911,UT,1.62
201912,UT,1.86
202001,UT,1.23
202002,UT,0.59
202003,UT,0.28
202004,UT,-0.9
202005,UT,-1.9
202006,UT,-2.06
202007,UT,-2.72
202008,UT,-3.81
202009,UT,-4.26
202010,UT,-4.75
202011,UT,-4.74
202012,UT,-4.78
202101,UT,-4.89
202102,UT,-4.91
202103,UT,-4.89
202104,UT,-5
202105,UT,-5.68
202106,UT,-6.58
202107,UT,-6.32
202108,UT,-4.44
202109,UT,-4.5
202110,UT,-2.22
202111,UT,-3.82
202112,UT,-1.97
202201,UT,-2.91
202202,UT,-3.62
202203,UT,-3.93
202204,UT,-4.1
202205,UT,-4.41
202206,UT,-4.93
202207,UT,-5.22
202208,UT,-4.55
202209,UT,-3.95
202210,UT,-3.94
202211,UT,-2.86
202212,UT,-1.46
202301,UT,1.93
202302,UT,2.51
202303,UT,4.06
202304,UT,3.25
202305,UT,2.69
202306,UT,2.91
202307,UT,1.95
202308,UT,2.8
202309,UT,2.61
202310,UT,1.26
202311,UT,0.15
202312,UT,-1.27
200101,VT,0.24
200102,VT,0.68
200103,VT,2.56
200104,VT,-0.6
200105,VT,-1.78
200106,VT,-1.78
200107,VT,-1.85
200108,VT,-2.83
200109,VT,-2.74
200110,VT,-3.4
200111,VT,-4.17
200112,VT,-4.25
200201,VT,-3.99
200202,VT,-2.7
200203,VT,-1.57
200204,VT,-0.5
200205,VT,0.61
200206,VT,2.7
200207,VT,1.6
200208,VT,-1.19
200209,VT,-1.07
200210,VT,-0.87
200211,VT,0.22
200212,VT,-0.32
200301,VT,-0.94
200302,VT,-1.26
200303,VT,-1.3
200304,VT,-1.33
200305,VT,-0.59
200306,VT,-1.29
200307,VT,-0.8
200308,VT,0.61
200309,VT,1.02
200310,VT,2.49
200311,VT,2.57
200312,VT,3.94
200401,VT,1.73
200402,VT,-0.27
200403,VT,-1.56
200404,VT,-1.79
200405,VT,-0.96
200406,VT,-1.32
200407,VT,-0.02
200408,VT,2.87
200409,VT,2.46
200410,VT,0.73
200411,VT,0.36
200412,VT,1.33
200501,VT,1.16
200502,VT,0.71
200503,VT,0.32
200504,VT,1.44
200505,VT,0.78
200506,VT,1.03
200507,VT,0.78
200508,VT,0.49
200509,VT,0.03
200510,VT,3.37
200511,VT,3.73
200512,VT,3.34
200601,VT,3.78
200602,VT,2.78
200603,VT,0.9
200604,VT,0.16
200605,VT,2.19
200606,VT,4.4
200607,VT,4.26
200608,VT,4.35
200609,VT,3.58
200610,VT,5.16
200611,VT,3.36
200612,VT,3.74
200701,VT,3.8
200702,VT,3.32
200703,VT,3.4
200704,VT,4.1
200705,VT,2.86
200706,VT,1.83
200707,VT,3.28
200708,VT,2.3
200709,VT,1.49
200710,VT,2.64
200711,VT,2.9
200712,VT,3.26
200801,VT,2.3
200802,VT,4.39
200803,VT,4.88
200804,VT,3.87
200805,VT,1.65
200806,VT,3.2
200807,VT,4.63
200808,VT,5.23
200809,VT,4.41
200810,VT,5.02
200811,VT,3.57
200812,VT,4.75
200901,VT,4.04
200902,VT,3.13
200903,VT,2.17
200904,VT,0.49
200905,VT,1.59
200906,VT,2.32
200907,VT,3.95
200908,VT,3.87
200909,VT,2.69
200910,VT,3.69
200911,VT,3.09
200912,VT,3.15
201001,VT,2.32
201002,VT,2.62
201003,VT,2.6
201004,VT,1.33
201005,VT,-0.64
201006,VT,0.83
201007,VT,0.27
201008,VT,0.52
201009,VT,-0.11
201010,VT,3.14
201011,VT,2.14
201012,VT,2.53
201101,VT,1.53
201102,VT,2.36
201103,VT,2.98
201104,VT,4.09
201105,VT,4.66
201106,VT,4.62
201107,VT,3.26
201108,VT,6.13
201109,VT,6.49
201110,VT,6.31
201111,VT,3.52
201112,VT,3.23
201201,VT,2.77
201202,VT,0.72
201203,VT,-1.56
201204,VT,-1.88
201205,VT,-0.97
201206,VT,-1.09
201207,VT,-1.62
201208,VT,-2.12
201209,VT,-0.67
201210,VT,1.03
201211,VT,-1.44
201212,VT,0.59
201301,VT,-0.46
201302,VT,-1.13
201303,VT,-1.6
201304,VT,-1.87
201305,VT,0.17
201306,VT,2.49
201307,VT,3.14
201308,VT,2.51
201309,VT,2.78
201310,VT,1.57
201311,VT,1.67
201312,VT,1.5
201401,VT,1.43
201402,VT,1.89
201403,VT,1.9
201404,VT,1.44
201405,VT,1.74
201406,VT,1.79
201407,VT,2.65
201408,VT,2.23
201409,VT,0.27
201410,VT,1.02
201411,VT,-0.25
201412,VT,0.94
201501,VT,0.61
201502,VT,-0.49
201503,VT,-1.39
201504,VT,-1.55
201505,VT,-2
201506,VT,2.19
201507,VT,1.98
201508,VT,0.39
201509,VT,0.28
201510,VT,0.24
201511,VT,-1.41
201512,VT,0.62
201601,VT,-0.88
201602,VT,1.2
201603,VT,0.62
201604,VT,-0.34
201605,VT,-0.86
201606,VT,-1.14
201607,VT,-1.28
201608,VT,-0.9
201609,VT,-1.93
201610,VT,-2.11
201611,VT,-2.62
201612,VT,-2.01
201701,VT,-2.14
201702,VT,-1.56
201703,VT,-0.98
201704,VT,-0.52
201705,VT,1.1
201706,VT,2.15
201707,VT,2.09
201708,VT,1.65
201709,VT,0.23
201710,VT,0.87
201711,VT,-0.76
201712,VT,-0.81
201801,VT,-0.47
201802,VT,0.42
201803,VT,0.38
201804,VT,1.32
201805,VT,-0.93
201806,VT,-0.96
201807,VT,-1
201808,VT,-1.18
201809,VT,-1.31
201810,VT,-0.37
201811,VT,1.5
201812,VT,1.54
201901,VT,2.36
201902,VT,2.17
201903,VT,0.72
201904,VT,2.42
201905,VT,2.99
201906,VT,3.51
201907,VT,2.15
201908,VT,1.4
201909,VT,0.37
201910,VT,2.61
201911,VT,2.58
201912,VT,2.41
202001,VT,1.97
202002,VT,2.24
202003,VT,1.69
202004,VT,2.1
202005,VT,0.99
202006,VT,-1.08
202007,VT,-1.4
202008,VT,-1.4
202009,VT,-1.98
202010,VT,-1.6
202011,VT,-2.09
202012,VT,-1.65
202101,VT,-1.98
202102,VT,-2.01
202103,VT,-2.57
202104,VT,-2.06
202105,VT,-2.56
202106,VT,-3.02
202107,VT,0.74
202108,VT,0.29
202109,VT,0.3
202110,VT,1.13
202111,VT,0.72
202112,VT,0.49
202201,VT,-0.69
202202,VT,0.83
202203,VT,0.8
202204,VT,1.47
202205,VT,0.1
202206,VT,-0.7
202207,VT,-0.88
202208,VT,-1.36
202209,VT,0.12
202210,VT,-0.4
202211,VT,-0.76
202212,VT,0.44
202301,VT,1
202302,VT,-0.51
202303,VT,-0.29
202304,VT,-0.38
202305,VT,-0.84
202306,VT,0.76
202307,VT,3.17
202308,VT,4.07
202309,VT,3.1
202310,VT,3.54
202311,VT,1.89
202312,VT,3.46
200101,VA,-1.69
200102,VA,-2.1
200103,VA,-0.81
200104,VA,-2.2
200105,VA,-1.21
200106,VA,-0.05
200107,VA,1.15
200108,VA,0.77
200109,VA,-0.26
200110,VA,-1.13
200111,VA,-2.37
200112,VA,-2.98
200201,VA,-3.15
200202,VA,-3.9
200203,VA,-2.95
200204,VA,-3.1
200205,VA,-2.92
200206,VA,-3.25
200207,VA,-3.38
200208,VA,-3.79
200209,VA,-3.72
200210,VA,-1.88
200211,VA,0.14
200212,VA,1.37
200301,VA,0.62
200302,VA,2.57
200303,VA,2.43
200304,VA,2.81
200305,VA,3.94
200306,VA,4.92
200307,VA,5.23
200308,VA,5.17
200309,VA,6.52
200310,VA,5.92
200311,VA,5.86
200312,VA,5.81
200401,VA,4.2
200402,VA,3.08
200403,VA,0.96
200404,VA,1.3
200405,VA,0.75
200406,VA,2.02
200407,VA,2.93
200408,VA,3.84
200409,VA,4.98
200410,VA,4.15
200411,VA,4.46
200412,VA,3.91
200501,VA,3.32
200502,VA,1.59
200503,VA,1.62
200504,VA,1.03
200505,VA,0.56
200506,VA,-0.74
200507,VA,-0.3
200508,VA,-1.22
200509,VA,-2.36
200510,VA,-0.88
200511,VA,-0.37
200512,VA,0.41
200601,VA,0.07
200602,VA,-1.11
200603,VA,-2.73
200604,VA,-2.69
200605,VA,-2.85
200606,VA,0.88
200607,VA,0.62
200608,VA,-0.3
200609,VA,1.78
200610,VA,3.02
200611,VA,3.73
200612,VA,2.04
200701,VA,1.56
200702,VA,0.62
200703,VA,-0.35
200704,VA,0.01
200705,VA,-1.5
200706,VA,-1.45
200707,VA,-1.97
200708,VA,-2.57
200709,VA,-3.34
200710,VA,-2.96
200711,VA,-3.73
200712,VA,-3.66
200801,VA,-4.07
200802,VA,-3.89
200803,VA,-3.79
200804,VA,-1.33
200805,VA,-0.56
200806,VA,-1.32
200807,VA,-1.62
200808,VA,-1.89
200809,VA,-1.35
200810,VA,-2.42
200811,VA,-2.44
200812,VA,-1.61
200901,VA,-1.43
200902,VA,-2.62
200903,VA,-2.03
200904,VA,-2.1
200905,VA,0.13
200906,VA,1.41
200907,VA,1.35
200908,VA,1.19
200909,VA,1.26
200910,VA,1.18
200911,VA,2.51
200912,VA,4.08
201001,VA,4.17
201002,VA,3.8
201003,VA,3.68
201004,VA,1.15
201005,VA,0.53
201006,VA,-1.35
201007,VA,-2.74
201008,VA,-2.79
201009,VA,-1.85
201010,VA,-1.53
201011,VA,-2.29
201012,VA,-2.03
201101,VA,-2.48
201102,VA,-2.95
201103,VA,-1.18
201104,VA,-0.03
201105,VA,0.25
201106,VA,-0.3
201107,VA,-0.96
201108,VA,-0.52
201109,VA,1.24
201110,VA,1.55
201111,VA,1.82
201112,VA,1.8
201201,VA,0.44
201202,VA,-0.59
201203,VA,-1.11
201204,VA,-1.21
201205,VA,-1.23
201206,VA,-1.42
201207,VA,-1.54
201208,VA,-1.17
201209,VA,-0.56
201210,VA,0.31
201211,VA,-1.31
201212,VA,-1.31
201301,VA,1.17
201302,VA,-0.04
201303,VA,0.31
201304,VA,0.18
201305,VA,0.6
201306,VA,2.22
201307,VA,2.88
201308,VA,2.92
201309,VA,1.62
201310,VA,1.21
201311,VA,1.27
201312,VA,2.81
201401,VA,2.17
201402,VA,2.21
201403,VA,1.84
201404,VA,2.41
201405,VA,2.22
201406,VA,1.56
201407,VA,0.79
201408,VA,1.07
201409,VA,0.3
201410,VA,0.5
201411,VA,0.73
201412,VA,0.65
201501,VA,0.09
201502,VA,-0.16
201503,VA,-0.13
201504,VA,0.51
201505,VA,-0.94
201506,VA,1.15
201507,VA,1.3
201508,VA,-0.22
201509,VA,1.28
201510,VA,1.77
201511,VA,1.98
201512,VA,2.38
201601,VA,1.99
201602,VA,2.62
201603,VA,-0.09
201604,VA,-1.28
201605,VA,1.47
201606,VA,2.28
201607,VA,2.13
201608,VA,0.8
201609,VA,1.44
201610,VA,1.17
201611,VA,-0.59
201612,VA,-0.63
201701,VA,-0.1
201702,VA,-1.58
201703,VA,-1.7
201704,VA,-0.66
201705,VA,1.74
201706,VA,1.19
201707,VA,0.27
201708,VA,0.39
201709,VA,-0.81
201710,VA,-0.56
201711,VA,-1.21
201712,VA,-2
201801,VA,-2.01
201802,VA,-0.87
201803,VA,-0.92
201804,VA,0.66
201805,VA,1.69
201806,VA,2.42
201807,VA,2.64
201808,VA,3.03
201809,VA,4.33
201810,VA,4.7
201811,VA,5.71
201812,VA,6.1
201901,VA,5.63
201902,VA,5.93
201903,VA,4.96
201904,VA,4.7
201905,VA,3.17
201906,VA,4.36
201907,VA,3.78
201908,VA,2.69
201909,VA,-0.18
201910,VA,0.68
201911,VA,0.22
201912,VA,0.27
202001,VA,0.27
202002,VA,1.45
202003,VA,-0.05
202004,VA,2.11
202005,VA,2.61
202006,VA,2.98
202007,VA,1.91
202008,VA,3.5
202009,VA,4.39
202010,VA,4.75
202011,VA,5.14
202012,VA,5.52
202101,VA,4.88
202102,VA,5.31
202103,VA,4.13
202104,VA,2.93
202105,VA,1.15
202106,VA,1.03
202107,VA,0.57
202108,VA,1.25
202109,VA,1.41
202110,VA,0.9
202111,VA,-0.68
202112,VA,-2.03
202201,VA,-0.53
202202,VA,-0.85
202203,VA,-1.34
202204,VA,-1.69
202205,VA,-0.07
202206,VA,-0.53
202207,VA,0.22
202208,VA,0.25
202209,VA,-0.46
202210,VA,-0.57
202211,VA,0.03
202212,VA,0.61
202301,VA,0.33
202302,VA,-0.42
202303,VA,-1.29
202304,VA,-0.09
202305,VA,-0.51
202306,VA,0.48
202307,VA,0.59
202308,VA,0.36
202309,VA,0.44
202310,VA,-0.85
202311,VA,-1.26
202312,VA,0.69
200101,WA,-2.97
200102,WA,-3.58
200103,WA,-3.59
200104,WA,-2.54
200105,WA,-2.59
200106,WA,-1.46
200107,WA,-0.98
200108,WA,-0.37
200109,WA,-1.52
200110,WA,-0.63
200111,WA,0.45
200112,WA,1.01
200201,WA,1.25
200202,WA,0.48
200203,WA,0.81
200204,WA,1.11
200205,WA,0.95
200206,WA,0.51
200207,WA,-0.29
200208,WA,-0.82
200209,WA,-1.35
200210,WA,-2.4
200211,WA,-2.96
200212,WA,-2.21
200301,WA,-0.69
200302,WA,-2.37
200303,WA,0.24
200304,WA,1.39
200305,WA,0.32
200306,WA,-1.1
200307,WA,-2.08
200308,WA,-2.74
200309,WA,-2.99
200310,WA,-1.1
200311,WA,-0.39
200312,WA,-1.06
200401,WA,-0.76
200402,WA,-1.78
200403,WA,-2.45
200404,WA,-3.08
200405,WA,-1.99
200406,WA,-2.12
200407,WA,-2.57
200408,WA,-0.15
200409,WA,0.95
200410,WA,0.86
200411,WA,-0.57
200412,WA,-1.63
200501,WA,-2.13
200502,WA,-3.29
200503,WA,-3.11
200504,WA,-2.33
200505,WA,-0.76
200506,WA,-0.25
200507,WA,0.74
200508,WA,0.21
200509,WA,0.01
200510,WA,0.2
200511,WA,0.03
200512,WA,0.13
200601,WA,1.89
200602,WA,0.67
200603,WA,-0.34
200604,WA,-0.38
200605,WA,-0.35
200606,WA,-0.15
200607,WA,-0.58
200608,WA,-1.21
200609,WA,-1.58
200610,WA,-2.24
200611,WA,2.24
200612,WA,2.08
200701,WA,1.13
200702,WA,0.67
200703,WA,1.05
200704,WA,0.13
200705,WA,-0.77
200706,WA,-0.85
200707,WA,-0.94
200708,WA,-1.2
200709,WA,-1.35
200710,WA,-0.89
200711,WA,-1.61
200712,WA,0.5
200801,WA,0.35
200802,WA,-0.63
200803,WA,-0.58
200804,WA,-0.48
200805,WA,-1.07
200806,WA,-0.85
200807,WA,-1.27
200808,WA,0.26
200809,WA,-1.25
200810,WA,-1.67
200811,WA,-1.11
200812,WA,-1.56
200901,WA,-1.2
200902,WA,-2.19
200903,WA,-1.03
200904,WA,-0.88
200905,WA,0.29
200906,WA,-0.7
200907,WA,-1.14
200908,WA,-1.63
200909,WA,-1.75
200910,WA,0.19
200911,WA,1.22
200912,WA,-1.12
201001,WA,-1.05
201002,WA,-1.58
201003,WA,-1.77
201004,WA,-0.07
201005,WA,1.69
201006,WA,2.32
201007,WA,2.32
201008,WA,2.07
201009,WA,2.65
201010,WA,2.66
201011,WA,2.38
201012,WA,2.52
201101,WA,2.39
201102,WA,1.67
201103,WA,3.17
201104,WA,3.96
201105,WA,4.63
201106,WA,3.91
201107,WA,3.97
201108,WA,2.75
201109,WA,1.38
201110,WA,0.67
201111,WA,0.58
201112,WA,-1.86
201201,WA,-1.4
201202,WA,-1.2
201203,WA,1.52
201204,WA,1.82
201205,WA,1.74
201206,WA,2.69
201207,WA,3.25
201208,WA,2.58
201209,WA,0.18
201210,WA,2.04
201211,WA,2.51
201212,WA,2.79
201301,WA,1.05
201302,WA,-0.87
201303,WA,-1.49
201304,WA,0.48
201305,WA,0.92
201306,WA,1.02
201307,WA,0.29
201308,WA,0.37
201309,WA,2.32
201310,WA,0.8
201311,WA,-0.74
201312,WA,-2.23
201401,WA,-2.53
201402,WA,-0.8
201403,WA,1.87
201404,WA,2.08
201405,WA,1.8
201406,WA,1.34
201407,WA,0.7
201408,WA,0.46
201409,WA,-0.16
201410,WA,0.99
201411,WA,0.97
201412,WA,0.29
201501,WA,-0.58
201502,WA,-0.89
201503,WA,-1.09
201504,WA,-1.48
201505,WA,-1.86
201506,WA,-2.79
201507,WA,-3.76
201508,WA,-3.73
201509,WA,-3.61
201510,WA,-3.41
201511,WA,-2.32
201512,WA,1.57
201601,WA,1.91
201602,WA,1.66
201603,WA,2.41
201604,WA,-0.04
201605,WA,-1.39
201606,WA,-1.56
201607,WA,-1.66
201608,WA,-2.09
201609,WA,-2.03
201610,WA,2.31
201611,WA,2.28
201612,WA,0.61
201701,WA,-1.19
201702,WA,0.88
201703,WA,2.97
201704,WA,3.66
201705,WA,3.27
201706,WA,2.41
201707,WA,0.66
201708,WA,-1.51
201709,WA,-1.98
201710,WA,-0.79
201711,WA,1.21
201712,WA,-0.53
201801,WA,0.53
201802,WA,0.15
201803,WA,-0.56
201804,WA,1.21
201805,WA,-0.82
201806,WA,-1.2
201807,WA,-2.06
201808,WA,-2.67
201809,WA,-2.61
201810,WA,-2.52
201811,WA,-2.57
201812,WA,-2.02
201901,WA,-2.49
201902,WA,-2.42
201903,WA,-3.24
201904,WA,-2.31
201905,WA,-2.75
201906,WA,-3.01
201907,WA,-3.09
201908,WA,-3.09
201909,WA,-1.02
201910,WA,-0.31
201911,WA,-2.67
201912,WA,-2.81
202001,WA,0.37
202002,WA,0.46
202003,WA,-0.71
202004,WA,-1.99
202005,WA,-0.52
202006,WA,0.28
202007,WA,0.48
202008,WA,-0.33
202009,WA,-0.11
202010,WA,-0.06
202011,WA,0.19
202012,WA,-0.21
202101,WA,0.35
202102,WA,0.73
202103,WA,-0.81
202104,WA,-1.68
202105,WA,-2.09
202106,WA,-2.59
202107,WA,-3.65
202108,WA,-3.98
202109,WA,-2.55
202110,WA,-1.2
202111,WA,1
202112,WA,0.81
202201,WA,1.11
202202,WA,0.04
202203,WA,-0.75
202204,WA,1.14
202205,WA,2.07
202206,WA,2.75
202207,WA,2.81
202208,WA,1.46
202209,WA,-0.88
202210,WA,-1.9
202211,WA,-1.4
202212,WA,-0.89
202301,WA,-1.76
202302,WA,-2.04
202303,WA,-2.16
202304,WA,-0.15
202305,WA,-1.73
202306,WA,-2.44
202307,WA,-3.26
202308,WA,-3.48
202309,WA,-3.01
202310,WA,-3.39
202311,WA,-3.38
202312,WA,-2.7
200101,WV,-1.58
200102,WV,-1.98
200103,WV,-1.83
200104,WV,-2.47
200105,WV,-0.08
200106,WV,0.12
200107,WV,2.28
200108,WV,1.12
200109,WV,0.4
200110,WV,-1.21
200111,WV,-2.32
200112,WV,-2.79
200201,WV,-2.66
200202,WV,-3.47
200203,WV,-2.16
200204,WV,0.1
200205,WV,1.26
200206,WV,1.23
200207,WV,1.27
200208,WV,-0.88
200209,WV,-0.83
200210,WV,0.75
200211,WV,1.43
200212,WV,1.44
200301,WV,0.18
200302,WV,2.4
200303,WV,-0.31
200304,WV,-0.55
200305,WV,2.12
200306,WV,3.22
200307,WV,3.49
200308,WV,3.64
200309,WV,5.07
200310,WV,4.89
200311,WV,6
200312,WV,5.54
200401,WV,4.96
200402,WV,4.26
200403,WV,3.31
200404,WV,4.13
200405,WV,4.36
200406,WV,4.14
200407,WV,3.41
200408,WV,3.22
200409,WV,4.97
200410,WV,4.87
200411,WV,4.76
200412,WV,4.18
200501,WV,4.09
200502,WV,2.73
200503,WV,2.89
200504,WV,2.64
200505,WV,2.02
200506,WV,-0.53
200507,WV,-0.43
200508,WV,-0.73
200509,WV,-2.31
200510,WV,-1.77
200511,WV,-1.44
200512,WV,-1.58
200601,WV,-1.14
200602,WV,-2.12
200603,WV,-2.84
200604,WV,-2.07
200605,WV,-2.57
200606,WV,0.05
200607,WV,-0.07
200608,WV,-1.05
200609,WV,1.01
200610,WV,2.33
200611,WV,2.06
200612,WV,0.05
200701,WV,-0.04
200702,WV,-0.67
200703,WV,-1
200704,WV,0.5
200705,WV,-1.38
200706,WV,-1.66
200707,WV,-1.02
200708,WV,-1.88
200709,WV,-2.43
200710,WV,-2.48
200711,WV,-2.65
200712,WV,-0.79
200801,WV,-0.95
200802,WV,-0.15
200803,WV,0.32
200804,WV,0.45
200805,WV,1.35
200806,WV,1.81
200807,WV,1.84
200808,WV,0.85
200809,WV,-1.02
200810,WV,-1.63
200811,WV,-1.87
200812,WV,0.73
200901,WV,1.42
200902,WV,-0.77
200903,WV,-1.41
200904,WV,-0.98
200905,WV,1.2
200906,WV,1.18
200907,WV,1.58
200908,WV,1.32
200909,WV,1.37
200910,WV,1.75
200911,WV,0.15
200912,WV,1.67
201001,WV,1.63
201002,WV,1.65
201003,WV,0.54
201004,WV,-1.31
201005,WV,-0.25
201006,WV,-0.22
201007,WV,-0.33
201008,WV,-1.21
201009,WV,-1.55
201010,WV,-1.78
201011,WV,-2.01
201012,WV,-1.37
201101,WV,-1.95
201102,WV,-1.88
201103,WV,0.15
201104,WV,2.19
201105,WV,2.27
201106,WV,1.67
201107,WV,0
201108,WV,-0.81
201109,WV,1.93
201110,WV,2.84
201111,WV,3.26
201112,WV,3.09
201201,WV,2.39
201202,WV,0.99
201203,WV,0.5
201204,WV,-0.52
201205,WV,-0.56
201206,WV,-1.46
201207,WV,-0.7
201208,WV,-1.77
201209,WV,0.46
201210,WV,1.51
201211,WV,-0.54
201212,WV,0.89
201301,WV,1.55
201302,WV,-0.14
201303,WV,-0.56
201304,WV,-1.2
201305,WV,-1.17
201306,WV,0.75
201307,WV,1.35
201308,WV,2
201309,WV,1.2
201310,WV,0.28
201311,WV,0.82
201312,WV,2.38
201401,WV,0.99
201402,WV,2.09
201403,WV,1.17
201404,WV,0.05
201405,WV,-0.18
201406,WV,-0.12
201407,WV,-0.55
201408,WV,-0.1
201409,WV,-0.75
201410,WV,0.89
201411,WV,0.83
201412,WV,0.72
201501,WV,-0.42
201502,WV,-0.49
201503,WV,0.77
201504,WV,1.77
201505,WV,-0.94
201506,WV,0.92
201507,WV,2
201508,WV,0.43
201509,WV,0.82
201510,WV,0.48
201511,WV,-0.75
201512,WV,-0.36
201601,WV,-0.63
201602,WV,-0.3
201603,WV,-1.26
201604,WV,-1.58
201605,WV,0.69
201606,WV,1.59
201607,WV,1.35
201608,WV,-0.02
201609,WV,-0.9
201610,WV,-0.9
201611,WV,-1.59
201612,WV,-0.15
201701,WV,0.98
201702,WV,-0.91
201703,WV,-0.72
201704,WV,-0.7
201705,WV,0.8
201706,WV,0.99
201707,WV,1.56
201708,WV,0.83
201709,WV,-0.74
201710,WV,0.75
201711,WV,0.54
201712,WV,-0.67
201801,WV,-0.68
201802,WV,1.6
201803,WV,1.56
201804,WV,2.14
201805,WV,2.3
201806,WV,2.89
201807,WV,2.57
201808,WV,3.1
201809,WV,5.53
201810,WV,5.55
201811,WV,6.07
201812,WV,6.16
201901,WV,5.79
201902,WV,6.25
201903,WV,4.35
201904,WV,3.5
201905,WV,3.56
201906,WV,3.98
201907,WV,3.07
201908,WV,2.3
201909,WV,-1.16
201910,WV,-0.22
201911,WV,-0.62
201912,WV,0.54
202001,WV,0.47
202002,WV,1.85
202003,WV,1.01
202004,WV,3.08
202005,WV,3.52
202006,WV,3.65
202007,WV,2.33
202008,WV,3.17
202009,WV,2.77
202010,WV,2.76
202011,WV,2.13
202012,WV,2.5
202101,WV,1.64
202102,WV,2.23
202103,WV,1.54
202104,WV,0.78
202105,WV,-0.19
202106,WV,0.37
202107,WV,-0.95
202108,WV,-0.44
202109,WV,0.93
202110,WV,0.89
202111,WV,-0.5
202112,WV,-0.99
202201,WV,0.72
202202,WV,1.2
202203,WV,-0.81
202204,WV,-0.91
202205,WV,0.51
202206,WV,0.63
202207,WV,1.27
202208,WV,2.05
202209,WV,1.56
202210,WV,1.83
202211,WV,1.99
202212,WV,1.01
202301,WV,0.59
202302,WV,0.36
202303,WV,-0.97
202304,WV,-1.25
202305,WV,-1.23
202306,WV,-1.35
202307,WV,-0.51
202308,WV,0.55
202309,WV,0.27
202310,WV,-0.56
202311,WV,-0.95
202312,WV,-1.1
200101,WI,1.19
200102,WI,1.66
200103,WI,-0.1
200104,WI,1.79
200105,WI,2.21
200106,WI,2.29
200107,WI,0.82
200108,WI,0.83
200109,WI,0.98
200110,WI,1.12
200111,WI,0.77
200112,WI,0.84
200201,WI,0.01
200202,WI,1.04
200203,WI,1.55
200204,WI,2.29
200205,WI,2.07
200206,WI,2.48
200207,WI,1.9
200208,WI,2.21
200209,WI,2.26
200210,WI,3.22
200211,WI,1.85
200212,WI,0.92
200301,WI,-0.15
200302,WI,-0.67
200303,WI,-0.45
200304,WI,-0.3
200305,WI,1.01
200306,WI,0.31
200307,WI,0.02
200308,WI,-1.48
200309,WI,-1.81
200310,WI,-2.36
200311,WI,-2.01
200312,WI,-2.07
200401,WI,-2.02
200402,WI,-0.59
200403,WI,1.23
200404,WI,-0.04
200405,WI,2.85
200406,WI,2.92
200407,WI,2.37
200408,WI,1.78
200409,WI,-0.27
200410,WI,0.67
200411,WI,-0.01
200412,WI,0.49
200501,WI,1.19
200502,WI,1.36
200503,WI,0.53
200504,WI,-1.15
200505,WI,-1.33
200506,WI,-1.63
200507,WI,-1.87
200508,WI,-2.49
200509,WI,-2.64
200510,WI,-2.43
200511,WI,-1.9
200512,WI,-1.96
200601,WI,-1.02
200602,WI,-1.11
200603,WI,-0.29
200604,WI,-1.06
200605,WI,-0.29
200606,WI,-1.79
200607,WI,-1.98
200608,WI,-1.76
200609,WI,-1.89
200610,WI,-1.49
200611,WI,-1.87
200612,WI,-1.01
200701,WI,-0.86
200702,WI,-0.4
200703,WI,0.29
200704,WI,0.18
200705,WI,-1.18
200706,WI,-1.92
200707,WI,-2.2
200708,WI,0.93
200709,WI,0.43
200710,WI,1.83
200711,WI,0.33
200712,WI,2.02
200801,WI,2.04
200802,WI,2.28
200803,WI,1.18
200804,WI,2.98
200805,WI,2.64
200806,WI,3.39
200807,WI,3.29
200808,WI,0.72
200809,WI,-0.81
200810,WI,-1.41
200811,WI,-2.13
200812,WI,-0.8
200901,WI,-1.12
200902,WI,-0.67
200903,WI,0.21
200904,WI,0.75
200905,WI,0.37
200906,WI,-0.61
200907,WI,-1.01
200908,WI,0.45
200909,WI,-1.17
200910,WI,1.57
200911,WI,-0.01
200912,WI,1.59
201001,WI,1.23
201002,WI,0.36
201003,WI,-1.17
201004,WI,-1.69
201005,WI,-1.85
201006,WI,1.35
201007,WI,3.17
201008,WI,3.17
201009,WI,4.17
201010,WI,3.86
201011,WI,3.58
201012,WI,3.65
201101,WI,3.14
201102,WI,3.02
201103,WI,3.17
201104,WI,3.53
201105,WI,2.79
201106,WI,2.57
201107,WI,2.86
201108,WI,1.54
201109,WI,0.75
201110,WI,-0.74
201111,WI,-1.43
201112,WI,-1.3
201201,WI,-0.98
201202,WI,-0.15
