Year,Month,State,Data Status,Thousand Dollars,Megawatthours,Count
2024,8,SC,Preliminary,"487,889","3,426,555","2,588,058"
2024,8,SD,Preliminary,"61,622","445,337","437,646"
2024,8,TN,Preliminary,"563,671","4,559,642","3,080,336"
2024,8,TX,Preliminary,"3,009,649","20,200,658","12,670,917"
2024,8,UT,Preliminary,"159,846","1,363,178","1,239,477"
2024,8,VA,Preliminary,"629,919","4,398,059","3,666,312"
2024,8,VT,Preliminary,"41,628","193,812","321,740"
2024,8,WA,Preliminary,"340,527","2,793,697","3,373,728"
2024,8,WI,Preliminary,"383,361","2,174,751","2,847,052"
2024,8,WV,Preliminary,"147,721","956,620","864,926"
2024,8,WY,Preliminary,"32,669","236,537","287,562"
2024,7,AK,Preliminary,"37,289","145,360","300,489"
2024,7,AL,Preliminary,"537,132","3,587,897","2,398,055"
2024,7,AR,Preliminary,"255,404","2,055,107","1,476,942"
2024,7,AZ,Preliminary,"860,692","5,797,135","3,093,530"
2024,7,CA,Preliminary,"3,264,010","10,010,158","14,355,934"
2024,7,CO,Preliminary,"343,695","2,235,340","2,484,680"
2024,7,CT,Preliminary,"422,241","1,508,215","1,549,818"
2024,7,DC,Preliminary,"50,566","296,261","318,839"
2024,7,DE,Preliminary,"92,488","597,136","470,776"
2024,7,FL,Preliminary,"2,100,608","15,301,689","10,418,694"
2024,7,GA,Preliminary,"1,038,303","6,818,463","4,788,688"
2024,7,HI,Preliminary,"97,528","228,549","446,321"
2024,7,IA,Preliminary,"216,371","1,441,892","1,460,095"
2024,7,ID,Preliminary,"116,146","953,104","867,150"
2024,7,IL,Preliminary,"772,211","5,070,673","5,346,375"
2024,7,IN,Preliminary,"509,392","3,442,587","2,987,382"
2024,7,KS,Preliminary,"244,392","1,640,493","1,335,754"
2024,7,KY,Preliminary,"354,692","2,807,287","2,009,226"
2024,7,LA,Preliminary,"416,757","3,613,710","2,157,058"
2024,7,MA,Preliminary,"595,927","2,066,031","2,943,621"
2024,7,MD,Preliminary,"534,584","3,098,430","2,445,305"
2024,7,ME,Preliminary,"93,869","415,356","753,942"
2024,7,MI,Preliminary,"721,531","3,643,474","4,521,698"
2024,7,MN,Preliminary,"365,359","2,217,971","2,596,020"
2024,7,MO,Preliminary,"554,440","3,809,691","2,865,906"
2024,7,MS,Preliminary,"269,761","2,100,226","1,348,772"
2024,7,MT,Preliminary,"62,254","463,879","558,616"
2024,7,NC,Preliminary,"920,743","6,744,899","5,066,077"
2024,7,ND,Preliminary,"49,512","383,109","397,102"
2024,7,NE,Preliminary,"134,786","1,099,447","912,118"
2024,7,NH,Preliminary,"120,015","552,936","651,211"
2024,7,NJ,Preliminary,"886,326","4,280,007","3,725,128"
2024,7,NM,Preliminary,"127,168","840,292","911,672"
2024,7,NV,Preliminary,"305,991","2,256,816","1,311,996"
2024,7,NY,Preliminary,"1,509,956","6,035,490","7,416,799"
2024,7,OH,Preliminary,"882,391","5,572,814","5,088,600"
2024,7,OK,Preliminary,"368,558","2,884,722","1,889,291"
2024,7,OR,Preliminary,"260,419","1,750,554","1,873,472"
2024,7,PA,Preliminary,"1,047,423","5,999,899","5,514,572"
2024,7,RI,Preliminary,"97,571","381,194","454,292"
2024,7,SC,Preliminary,"521,071","3,855,905","2,578,567"
2024,7,SD,Preliminary,"62,027","453,175","436,877"
2024,7,TN,Preliminary,"585,983","4,777,112","3,078,995"
2024,7,TX,Preliminary,"2,830,424","19,260,153","12,652,206"
2024,7,UT,Preliminary,"174,022","1,468,955","1,236,997"
2024,7,VA,Preliminary,"688,712","4,813,729","3,662,001"
2024,7,VT,Preliminary,"46,117","216,288","321,672"
2024,7,WA,Preliminary,"365,272","3,033,224","3,372,954"
2024,7,WI,Preliminary,"397,438","2,272,218","2,844,173"
2024,7,WV,Preliminary,"159,124","1,050,750","864,997"
2024,7,WY,Preliminary,"32,595","242,343","287,351"
2024,6,AK,Preliminary,"35,518","139,846","299,787"
2024,6,AL,Preliminary,"478,740","3,177,993","2,389,252"
2024,6,AR,Preliminary,"209,923","1,695,040","1,474,262"
2024,6,AZ,Preliminary,"710,495","4,693,500","3,088,804"
2024,6,CA,Preliminary,"2,213,958","6,695,512","13,877,662"
2024,6,CO,Preliminary,"294,927","1,947,486","2,479,543"
2024,6,CT,Preliminary,"304,980","1,174,068","1,549,734"
2024,6,DC,Preliminary,"36,158","210,490","317,950"
2024,6,DE,Preliminary,"72,788","447,099","469,922"
2024,6,FL,Preliminary,"1,916,587","13,819,490","10,396,800"
2024,6,GA,Preliminary,"959,628","6,168,418","4,778,733"
2024,6,HI,Preliminary,"94,337","222,210","445,403"
2024,6,IA,Preliminary,"188,991","1,270,128","1,456,647"
2024,6,ID,Preliminary,"88,313","722,548","864,027"
2024,6,IL,Preliminary,"762,963","4,754,294","5,362,446"
2024,6,IN,Preliminary,"456,864","3,067,613","3,027,384"
2024,6,KS,Preliminary,"222,180","1,569,324","1,331,251"
2024,6,KY,Preliminary,"300,687","2,305,812","2,007,608"
2024,6,LA,Preliminary,"363,727","3,176,462","2,153,815"
2024,6,MA,Preliminary,"460,367","1,632,951","2,819,579"
2024,6,MD,Preliminary,"432,940","2,486,595","2,442,388"
2024,6,ME,Preliminary,"79,177","355,719","726,783"
2024,6,MI,Preliminary,"630,358","3,155,244","4,519,606"
2024,6,MN,Preliminary,"290,643","1,759,906","2,588,326"
2024,6,MO,Preliminary,"507,716","3,503,737","2,859,955"
2024,6,MS,Preliminary,"238,433","1,801,664","1,346,781"
2024,6,MT,Preliminary,"51,090","376,651","557,488"
2024,6,NC,Preliminary,"789,279","5,875,757","5,053,065"
2024,6,ND,Preliminary,"40,690","298,204","396,663"
2024,6,NE,Preliminary,"109,072","845,900","908,519"
2024,6,NH,Preliminary,"88,352","393,828","653,177"
2024,6,NJ,Preliminary,"666,051","3,347,433","3,736,516"
2024,6,NM,Preliminary,"104,065","732,057","910,472"
2024,6,NV,Preliminary,"276,858","1,786,490","1,309,874"
2024,6,NY,Preliminary,"1,081,368","4,410,438","7,406,278"
2024,6,OH,Preliminary,"764,593","4,808,664","5,085,612"
2024,6,OK,Preliminary,"308,852","2,532,392","1,884,611"
2024,6,OR,Preliminary,"202,182","1,335,639","1,868,565"
2024,6,PA,Preliminary,"815,173","4,608,372","5,515,894"
2024,6,RI,Preliminary,"65,692","242,747","449,638"
2024,6,SC,Preliminary,"446,606","3,232,577","2,622,763"
2024,6,SD,Preliminary,"52,099","368,398","435,464"
2024,6,TN,Preliminary,"465,133","3,727,584","3,069,686"
2024,6,TX,Preliminary,"2,522,030","17,322,644","12,590,653"
2024,6,UT,Preliminary,"134,741","1,176,545","1,235,726"
2024,6,VA,Preliminary,"639,280","4,193,239","3,655,710"
2024,6,VT,Preliminary,"38,121","173,420","321,861"
2024,6,WA,Preliminary,"304,737","2,475,154","3,343,201"
2024,6,WI,Preliminary,"334,702","1,895,580","2,842,946"
2024,6,WV,Preliminary,"128,272","828,483","864,734"
2024,6,WY,Preliminary,"26,802","207,708","286,812"
2024,5,AK,Preliminary,"37,406","149,481","299,684"
2024,5,AL,Preliminary,"369,218","2,501,234","2,389,313"
2024,5,AR,Preliminary,"149,624","1,217,496","1,470,463"
2024,5,AZ,Preliminary,"480,886","3,104,955","3,083,089"
2024,5,CA,Preliminary,"1,808,931","5,264,811","14,310,376"
2024,5,CO,Preliminary,"214,995","1,469,377","2,477,413"
2024,5,CT,Preliminary,"236,134","883,387","1,548,709"
2024,5,DC,Preliminary,"30,681","171,999","317,990"
2024,5,DE,Preliminary,"56,251","325,814","469,658"
2024,5,FL,Preliminary,"1,667,325","12,244,683","10,377,163"
2024,5,GA,Preliminary,"678,443","4,544,923","4,770,883"
2024,5,HI,Preliminary,"93,270","211,287","446,599"
2024,5,IA,Preliminary,"140,525","982,546","1,460,269"
2024,5,ID,Preliminary,"73,597","640,117","863,646"
2024,5,IL,Preliminary,"595,752","3,591,504","5,353,799"
2024,5,IN,Preliminary,"353,094","2,312,088","2,936,335"
2024,5,KS,Preliminary,"137,362","976,726","1,329,543"
2024,5,KY,Preliminary,"242,569","1,850,411","2,006,557"
2024,5,LA,Preliminary,"267,645","2,322,442","2,151,012"
2024,5,MA,Preliminary,"416,147","1,449,216","2,869,867"
2024,5,MD,Preliminary,"327,305","1,856,244","2,442,062"
2024,5,ME,Preliminary,"79,224","386,880","752,743"
2024,5,MI,Preliminary,"482,457","2,467,050","4,520,613"
2024,5,MN,Preliminary,"245,256","1,548,492","2,594,585"
2024,5,MO,Preliminary,"301,471","2,421,979","2,859,803"
2024,5,MS,Preliminary,"185,432","1,354,652","1,343,579"
2024,5,MT,Preliminary,"52,369","395,477","557,648"
2024,5,NC,Preliminary,"628,138","4,518,289","5,043,444"
2024,5,ND,Preliminary,"39,686","303,355","397,203"
2024,5,NE,Preliminary,"82,070","673,428","911,185"
2024,5,NH,Preliminary,"75,057","326,245","651,835"
2024,5,NJ,Preliminary,"398,775","2,143,766","3,724,487"
2024,5,NM,Preliminary,"70,599","519,466","912,276"
2024,5,NV,Preliminary,"173,133","1,070,369","1,305,068"
2024,5,NY,Preliminary,"795,031","3,368,088","7,412,096"
2024,5,OH,Preliminary,"605,688","3,640,840","5,084,699"
2024,5,OK,Preliminary,"202,272","1,756,666","1,882,865"
2024,5,OR,Preliminary,"203,733","1,353,970","1,870,657"
2024,5,PA,Preliminary,"670,251","3,606,657","5,520,983"
2024,5,RI,Preliminary,"58,785","209,032","453,206"
2024,5,SC,Preliminary,"333,849","2,436,869","2,527,673"
2024,5,SD,Preliminary,"45,944","337,247","436,156"
2024,5,TN,Preliminary,"361,593","2,921,048","3,066,539"
2024,5,TX,Preliminary,"1,912,928","12,888,457","12,499,562"
2024,5,UT,Preliminary,"85,376","779,270","1,233,999"
2024,5,VA,Preliminary,"458,684","3,067,657","3,652,509"
2024,5,VT,Preliminary,"33,889","151,566","321,349"
2024,5,WA,Preliminary,"331,599","2,730,701","3,384,467"
2024,5,WI,Preliminary,"273,257","1,527,030","2,847,233"
2024,5,WV,Preliminary,"109,253","683,876","864,855"
2024,5,WY,Preliminary,"25,950","202,628","287,090"
2024,4,AK,Preliminary,"40,698","163,520","299,214"
2024,4,AL,Preliminary,"306,015","1,926,439","2,386,831"
2024,4,AR,Preliminary,"136,123","1,078,692","1,470,465"
2024,4,AZ,Preliminary,"350,621","2,301,316","3,079,432"
2024,4,CA,Preliminary,"1,855,341","5,406,415","14,042,972"
2024,4,CO,Preliminary,"199,507","1,360,244","2,474,414"
2024,4,CT,Preliminary,"259,971","879,250","1,547,385"
2024,4,DC,Preliminary,"27,985","156,103","317,645"
2024,4,DE,Preliminary,"59,835","341,310","468,934"
2024,4,FL,Preliminary,"1,348,975","9,216,635","10,358,466"
2024,4,GA,Preliminary,"528,495","3,754,955","4,760,931"
2024,4,HI,Preliminary,"88,309","195,438","446,435"
2024,4,IA,Preliminary,"133,650","1,014,706","1,456,760"
2024,4,ID,Preliminary,"76,160","668,544","861,338"
2024,4,IL,Preliminary,"462,785","2,798,774","5,434,309"
2024,4,IN,Preliminary,"325,016","2,118,625","2,977,196"
2024,4,KS,Preliminary,"116,611","815,429","1,328,382"
2024,4,KY,Preliminary,"216,122","1,640,259","2,003,421"
2024,4,LA,Preliminary,"216,886","1,790,190","2,148,377"
2024,4,MA,Preliminary,"436,047","1,476,669","2,870,254"
2024,4,MD,Preliminary,"308,051","1,725,523","2,441,730"
2024,4,ME,Preliminary,"89,693","438,039","751,651"
2024,4,MI,Preliminary,"433,952","2,239,825","4,518,508"
2024,4,MN,Preliminary,"244,512","1,605,254","2,585,197"
2024,4,MO,Preliminary,"271,907","2,202,019","2,856,658"
2024,4,MS,Preliminary,"154,989","1,072,052","1,342,382"
2024,4,MT,Preliminary,"54,671","437,336","556,275"
2024,4,NC,Preliminary,"560,293","3,811,383","5,033,539"
2024,4,ND,Preliminary,"41,119","361,295","396,683"
2024,4,NE,Preliminary,"80,819","683,857","908,579"
2024,4,NH,Preliminary,"79,418","349,355","650,456"
2024,4,NJ,Preliminary,"339,869","1,839,647","3,726,647"
2024,4,NM,Preliminary,"63,778","454,469","910,455"
2024,4,NV,Preliminary,"132,845","801,226","1,302,559"
2024,4,NY,Preliminary,"806,326","3,510,588","7,405,994"
2024,4,OH,Preliminary,"584,310","3,491,883","5,084,653"
2024,4,OK,Preliminary,"168,271","1,373,260","1,880,706"
2024,4,OR,Preliminary,"212,022","1,450,217","1,865,583"
2024,4,PA,Preliminary,"686,881","3,747,454","5,541,580"
2024,4,RI,Preliminary,"59,041","211,094","456,031"
2024,4,SC,Preliminary,"283,631","1,954,553","2,561,877"
2024,4,SD,Preliminary,"50,110","390,235","434,794"
2024,4,TN,Preliminary,"351,378","2,770,036","3,056,168"
2024,4,TX,Preliminary,"1,499,207","9,892,149","12,450,099"
2024,4,UT,Preliminary,"78,624","713,834","1,230,662"
2024,4,VA,Preliminary,"409,794","2,748,243","3,647,217"
2024,4,VT,Preliminary,"35,600","162,525","320,246"
2024,4,WA,Preliminary,"361,099","3,053,786","3,358,166"
2024,4,WI,Preliminary,"269,552","1,550,054","2,839,588"
2024,4,WV,Preliminary,"105,722","679,632","865,488"
2024,4,WY,Preliminary,"27,934","229,044","286,739"
2024,3,AK,Preliminary,"47,106","190,598","298,711"
2024,3,AL,Preliminary,"323,889","2,035,545","2,380,768"
2024,3,AR,Preliminary,"153,546","1,190,058","1,467,956"
2024,3,AZ,Preliminary,"320,870","2,147,374","3,083,882"
2024,3,CA,Preliminary,"1,922,338","5,910,153","14,089,629"
2024,3,CO,Preliminary,"222,320","1,528,678","2,471,849"
2024,3,CT,Preliminary,"286,508","984,052","1,544,487"
2024,3,DC,Preliminary,"31,301","176,752","317,391"
2024,3,DE,Preliminary,"73,769","444,575","468,208"
2024,3,FL,Preliminary,"1,325,625","9,035,876","10,341,355"
2024,3,GA,Preliminary,"523,088","3,863,059","4,750,150"
2024,3,HI,Preliminary,"88,463","195,488","446,394"
2024,3,IA,Preliminary,"145,583","1,125,806","1,455,388"
2024,3,ID,Preliminary,"92,470","839,628","859,623"
2024,3,IL,Preliminary,"488,818","3,061,851","5,389,981"
2024,3,IN,Preliminary,"346,430","2,384,634","2,973,113"
2024,3,KS,Preliminary,"120,667","852,264","1,324,969"
2024,3,KY,Preliminary,"246,392","1,870,286","2,002,553"
2024,3,LA,Preliminary,"226,538","1,823,309","2,146,093"
2024,3,MA,Preliminary,"495,362","1,669,763","2,927,010"
2024,3,MD,Preliminary,"374,809","2,072,055","2,440,451"
2024,3,ME,Preliminary,"102,280","459,464","744,764"
2024,3,MI,Preliminary,"481,971","2,558,455","4,518,057"
2024,3,MN,Preliminary,"272,628","1,835,895","2,581,515"
2024,3,MO,Preliminary,"302,334","2,441,680","2,853,662"
2024,3,MS,Preliminary,"161,686","1,149,961","1,340,714"
2024,3,MT,Preliminary,"63,661","521,636","555,446"
2024,3,NC,Preliminary,"619,995","4,042,885","5,020,805"
2024,3,ND,Preliminary,"50,129","477,533","396,315"
2024,3,NE,Preliminary,"90,498","781,236","906,067"
2024,3,NH,Preliminary,"86,575","389,816","650,026"
2024,3,NJ,Preliminary,"329,574","1,825,015","3,708,971"
2024,3,NM,Preliminary,"68,332","479,549","909,409"
2024,3,NV,Preliminary,"129,177","768,459","1,300,309"
2024,3,NY,Preliminary,"892,221","3,773,146","7,395,412"
2024,3,OH,Preliminary,"619,647","3,806,411","5,080,723"
2024,3,OK,Preliminary,"173,868","1,494,064","1,878,201"
2024,3,OR,Preliminary,"255,013","1,778,995","1,863,220"
2024,3,PA,Preliminary,"785,636","4,367,781","5,520,434"
2024,3,RI,Preliminary,"69,861","230,495","460,260"
2024,3,SC,Preliminary,"292,693","2,019,181","2,540,968"
2024,3,SD,Preliminary,"54,791","445,191","434,212"
2024,3,TN,Preliminary,"397,535","3,037,143","3,049,123"
2024,3,TX,Preliminary,"1,449,242","9,628,277","12,375,329"
2024,3,UT,Preliminary,"89,182","813,911","1,228,265"
2024,3,VA,Preliminary,"490,082","3,343,690","3,643,187"
2024,3,VT,Preliminary,"41,061","188,617","319,846"
2024,3,WA,Preliminary,"430,648","3,681,460","3,351,888"
2024,3,WI,Preliminary,"296,352","1,738,707","2,829,425"
2024,3,WV,Preliminary,"132,423","864,876","866,175"
2024,3,WY,Preliminary,"32,658","279,570","286,476"
2024,2,AK,Preliminary,"48,175","210,488","298,349"
2024,2,AL,Preliminary,"384,098","2,554,242","2,379,094"
2024,2,AR,Preliminary,"198,856","1,667,886","1,467,372"
2024,2,AZ,Preliminary,"318,898","2,205,855","3,080,327"
2024,2,CA,Preliminary,"1,969,959","6,297,485","13,808,211"
2024,2,CO,Preliminary,"232,103","1,597,694","2,469,052"
2024,2,CT,Preliminary,"311,367","1,054,735","1,542,144"
2024,2,DC,Preliminary,"35,061","204,413","316,812"
2024,2,DE,Preliminary,"72,976","464,097","467,614"
2024,2,FL,Preliminary,"1,366,901","8,962,436","10,323,293"
2024,2,GA,Preliminary,"603,958","4,659,579","4,745,194"
2024,2,HI,Preliminary,"85,798","195,318","446,256"
2024,2,IA,Preliminary,"148,745","1,216,857","1,452,989"
2024,2,ID,Preliminary,"98,498","879,182","857,716"
2024,2,IL,Preliminary,"520,217","3,328,287","5,337,491"
2024,2,IN,Preliminary,"403,175","2,856,225","2,967,839"
2024,2,KS,Preliminary,"134,743","985,361","1,324,294"
2024,2,KY,Preliminary,"285,390","2,254,604","1,999,218"
2024,2,LA,Preliminary,"263,117","2,327,541","2,143,596"
2024,2,MA,Preliminary,"516,250","1,762,731","2,928,620"
2024,2,MD,Preliminary,"419,975","2,386,262","2,437,987"
2024,2,ME,Preliminary,"118,249","473,606","737,069"
2024,2,MI,Preliminary,"479,784","2,563,958","4,513,760"
2024,2,MN,Preliminary,"275,692","1,895,835","2,576,733"
2024,2,MO,Preliminary,"330,555","2,935,441","2,850,038"
2024,2,MS,Preliminary,"202,617","1,552,943","1,339,441"
2024,2,MT,Preliminary,"73,068","611,421","554,513"
2024,2,NC,Preliminary,"741,551","4,988,385","5,012,420"
2024,2,ND,Preliminary,"49,266","468,308","395,849"
2024,2,NE,Preliminary,"90,401","845,629","904,809"
2024,2,NH,Preliminary,"99,987","425,109","649,733"
2024,2,NJ,Preliminary,"380,657","2,149,334","3,718,999"
2024,2,NM,Preliminary,"78,110","560,340","909,384"
2024,2,NV,Preliminary,"133,564","800,633","1,297,891"
2024,2,NY,Preliminary,"1,016,319","4,193,460","7,392,270"
2024,2,OH,Preliminary,"685,730","4,358,132","5,079,118"
2024,2,OK,Preliminary,"192,671","1,732,274","1,876,628"
2024,2,OR,Preliminary,"260,812","1,830,275","1,860,001"
2024,2,PA,Preliminary,"812,013","4,696,167","5,508,729"
2024,2,RI,Preliminary,"76,805","247,670","446,094"
2024,2,SC,Preliminary,"344,255","2,483,390","2,559,053"
2024,2,SD,Preliminary,"58,128","481,711","433,350"
2024,2,TN,Preliminary,"499,580","4,194,307","3,030,006"
2024,2,TX,Preliminary,"1,687,685","11,655,651","12,333,624"
2024,2,UT,Preliminary,"92,358","843,257","1,226,462"
2024,2,VA,Preliminary,"554,108","3,981,414","3,642,127"
2024,2,VT,Preliminary,"43,174","202,926","319,261"
2024,2,WA,Preliminary,"435,133","3,824,837","3,334,288"
2024,2,WI,Preliminary,"296,838","1,744,992","2,833,553"
2024,2,WV,Preliminary,"140,792","1,007,331","867,195"
2024,2,WY,Preliminary,"33,637","290,338","286,002"
2024,1,AK,Preliminary,"54,327","228,450","298,741"
2024,1,AL,Preliminary,"498,729","3,454,233","2,377,864"
2024,1,AR,Preliminary,"233,018","2,069,538","1,465,664"
2024,1,AZ,Preliminary,"387,613","2,748,140","3,073,502"
2024,1,CA,Preliminary,"2,229,310","7,549,398","14,253,386"
2024,1,CO,Preliminary,"260,342","1,813,890","2,465,143"
2024,1,CT,Preliminary,"349,753","1,275,788","1,541,595"
2024,1,DC,Preliminary,"37,482","221,964","316,383"
2024,1,DE,Preliminary,"75,804","486,997","467,926"
2024,1,FL,Preliminary,"1,502,955","10,195,558","10,308,244"
2024,1,GA,Preliminary,"747,975","6,073,650","4,741,181"
2024,1,HI,Preliminary,"100,712","227,437","446,258"
2024,1,IA,Preliminary,"186,137","1,561,792","1,454,830"
2024,1,ID,Preliminary,"118,195","1,101,105","856,843"
2024,1,IL,Preliminary,"647,241","4,349,191","5,386,999"
2024,1,IN,Preliminary,"480,488","3,467,264","2,983,833"
2024,1,KS,Preliminary,"182,162","1,403,785","1,321,627"
2024,1,KY,Preliminary,"367,609","2,943,547","2,013,273"
2024,1,LA,Preliminary,"310,051","2,856,988","2,142,578"
2024,1,MA,Preliminary,"538,886","1,895,273","2,882,851"
2024,1,MD,Preliminary,"503,655","2,880,021","2,438,657"
2024,1,ME,Preliminary,"123,301","475,646","738,045"
2024,1,MI,Preliminary,"572,948","3,099,193","4,515,297"
2024,1,MN,Preliminary,"329,924","2,324,398","2,579,478"
2024,1,MO,Preliminary,"436,598","4,046,278","2,859,954"
2024,1,MS,Preliminary,"234,846","1,868,105","1,337,971"
2024,1,MT,Preliminary,"80,818","675,248","554,615"
2024,1,NC,Preliminary,"851,059","6,631,835","5,003,428"
2024,1,ND,Preliminary,"61,098","614,831","395,823"
2024,1,NE,Preliminary,"121,572","1,237,492","905,682"
2024,1,NH,Preliminary,"113,631","457,538","649,909"
2024,1,NJ,Preliminary,"459,291","2,560,074","3,698,070"
2024,1,NM,Preliminary,"88,623","653,194","906,230"
2024,1,NV,Preliminary,"153,925","940,165","1,297,304"
2024,1,NY,Preliminary,"1,040,781","4,438,259","7,412,850"
2024,1,OH,Preliminary,"837,937","5,368,452","5,093,741"
2024,1,OK,Preliminary,"267,122","2,553,199","1,875,086"
2024,1,OR,Preliminary,"314,423","2,269,198","1,859,187"
2024,1,PA,Preliminary,"991,385","5,690,332","5,519,996"
2024,1,RI,Preliminary,"90,217","288,589","456,239"
