Year,Month,State,Data Status,Thousand Dollars,Megawatthours,Count,Cents/kWh
2004,4,IN,Final,"156,799","2,061,149",.,7.61
2004,4,KS,Final,"57,844","740,907",.,7.81
2004,4,KY,Final,"100,326","1,628,588",.,6.16
2004,4,LA,Final,"128,796","1,645,001",.,7.83
2004,4,MA,Final,"165,685","1,433,234",.,11.56
2004,4,MD,Final,"147,060","2,033,590",.,7.23
2004,4,ME,Final,"40,632","335,611",.,12.11
2004,4,MI,Final,"189,101","2,332,027",.,8.11
2004,4,MN,Final,"106,701","1,412,519",.,7.55
2004,4,MO,Final,"135,023","1,969,495",.,6.86
2004,4,MS,Final,"87,147","1,052,308",.,8.28
2004,4,MT,Final,"23,223","298,262",.,7.79
2004,4,NC,Final,"288,304","3,375,040",.,8.54
2004,4,ND,Final,"18,069","271,974",.,6.64
2004,4,NE,Final,"38,182","563,331",.,6.78
2004,4,NH,Final,"40,216","325,067",.,12.37
2004,4,NJ,Final,"197,593","1,825,728",.,10.82
2004,4,NM,Final,"32,714","382,662",.,8.55
2004,4,NV,Final,"53,471","537,441",.,9.95
2004,4,NY,Final,"488,817","3,484,466",.,14.03
2004,4,OH,Final,"292,293","3,415,895",.,8.56
2004,4,OK,Final,"88,381","1,115,110",.,7.93
2004,4,OR,Final,"100,553","1,407,185",.,7.15
2004,4,PA,Final,"344,594","3,651,031",.,9.44
2004,4,RI,Final,"26,089","225,076",.,11.59
2004,4,SC,Final,"140,887","1,629,435",.,8.65
2004,4,SD,Final,"20,400","266,814",.,7.65
2004,4,TN,Final,"182,515","2,589,520",.,7.05
2004,4,TX,Final,"680,723","7,252,481",.,9.39
2004,4,UT,Final,"32,582","466,312",.,6.99
2004,4,VA,Final,"222,227","2,794,914",.,7.95
2004,4,VT,Final,"20,447","158,695",.,12.88
2004,4,WA,Final,"170,249","2,714,465",.,6.27
2004,4,WI,Final,"136,400","1,503,549",.,9.07
2004,4,WV,Final,"48,853","773,200",.,6.32
2004,4,WY,Final,"11,979","163,656",.,7.32
2004,3,AK,Final,"21,427","176,193",.,12.16
2004,3,AL,Final,"163,737","2,136,277",.,7.66
2004,3,AR,Final,"79,776","1,162,951",.,6.86
2004,3,AZ,Final,"142,972","1,878,701",.,7.61
2004,3,CA,Final,"804,918","6,629,218",.,12.14
2004,3,CO,Final,"98,970","1,202,875",.,8.23
2004,3,CT,Final,"130,569","1,085,517",.,12.03
2004,3,DC,Final,"9,007","125,615",.,7.17
2004,3,DE,Final,"28,302","348,909",.,8.11
2004,3,FL,Final,"686,210","7,677,213",.,8.94
2004,3,GA,Final,"275,312","3,619,000",.,7.61
2004,3,HI,Final,"43,688","252,487",.,17.30
2004,3,IA,Final,"79,968","950,226",.,8.42
2004,3,ID,Final,"36,899","639,004",.,5.77
2004,3,IL,Final,"275,050","3,361,559",.,8.18
2004,3,IN,Final,"178,082","2,470,802",.,7.21
2004,3,KS,Final,"62,592","854,295",.,7.33
2004,3,KY,Final,"115,955","1,955,307",.,5.93
2004,3,LA,Final,"146,577","1,915,509",.,7.65
2004,3,MA,Final,"181,460","1,597,666",.,11.36
2004,3,MD,Final,"161,303","2,280,650",.,7.07
2004,3,ME,Final,"44,390","360,155",.,12.33
2004,3,MI,Final,"225,328","2,787,639",.,8.08
2004,3,MN,Final,"124,918","1,671,924",.,7.47
2004,3,MO,Final,"158,068","2,405,068",.,6.57
2004,3,MS,Final,"92,796","1,214,671",.,7.64
2004,3,MT,Final,"27,865","363,579",.,7.66
2004,3,NC,Final,"339,005","4,076,759",.,8.32
2004,3,ND,Final,"21,381","343,088",.,6.23
2004,3,NE,Final,"45,015","725,133",.,6.21
2004,3,NH,Final,"43,965","356,522",.,12.33
2004,3,NJ,Final,"219,366","2,021,059",.,10.85
2004,3,NM,Final,"36,602","441,049",.,8.30
2004,3,NV,Final,"60,372","658,545",.,9.17
2004,3,NY,Final,"534,581","3,825,097",.,13.98
2004,3,OH,Final,"344,384","4,162,006",.,8.27
2004,3,OK,Final,"96,001","1,311,642",.,7.32
2004,3,OR,Final,"120,998","1,703,603",.,7.10
2004,3,PA,Final,"396,523","4,307,993",.,9.20
2004,3,RI,Final,"29,547","242,884",.,12.17
2004,3,SC,Final,"162,480","2,187,451",.,7.43
2004,3,SD,Final,"23,263","323,270",.,7.20
2004,3,TN,Final,"210,202","3,044,353",.,6.90
2004,3,TX,Final,"696,902","7,807,744",.,8.93
2004,3,UT,Final,"36,581","556,096",.,6.58
2004,3,VA,Final,"252,004","3,287,700",.,7.67
2004,3,VT,Final,"23,087","181,062",.,12.75
2004,3,WA,Final,"215,175","3,410,729",.,6.31
2004,3,WI,Final,"148,326","1,690,883",.,8.77
2004,3,WV,Final,"58,531","945,855",.,6.19
2004,3,WY,Final,"14,353","213,675",.,6.72
2004,2,AK,Final,"23,706","200,406",.,11.83
2004,2,AL,Final,"186,611","2,591,918",.,7.20
2004,2,AR,Final,"90,266","1,389,516",.,6.50
2004,2,AZ,Final,"145,233","1,938,699",.,7.49
2004,2,CA,Final,"774,654","6,252,440",.,12.39
2004,2,CO,Final,"105,972","1,310,933",.,8.08
2004,2,CT,Final,"138,260","1,170,982",.,11.81
2004,2,DC,Final,"11,798","162,229",.,7.27
2004,2,DE,Final,"35,295","461,515",.,7.65
2004,2,FL,Final,"745,608","8,435,225",.,8.84
2004,2,GA,Final,"322,380","4,411,836",.,7.31
2004,2,HI,Final,"40,993","239,317",.,17.13
2004,2,IA,Final,"92,125","1,144,046",.,8.05
2004,2,ID,Final,"40,276","698,281",.,5.77
2004,2,IL,Final,"288,502","3,807,600",.,7.58
2004,2,IN,Final,"199,403","3,009,904",.,6.62
2004,2,KS,Final,"68,080","984,471",.,6.92
2004,2,KY,Final,"144,465","2,557,524",.,5.65
2004,2,LA,Final,"158,359","2,175,676",.,7.28
2004,2,MA,Final,"202,218","1,729,458",.,11.69
2004,2,MD,Final,"192,613","2,799,458",.,6.88
2004,2,ME,Final,"46,078","379,225",.,12.15
2004,2,MI,Final,"229,817","2,800,762",.,8.21
2004,2,MN,Final,"132,741","1,806,181",.,7.35
2004,2,MO,Final,"182,568","3,003,277",.,6.08
2004,2,MS,Final,"104,508","1,446,404",.,7.23
2004,2,MT,Final,"28,116","393,696",.,7.14
2004,2,NC,Final,"409,832","5,098,174",.,8.04
2004,2,ND,Final,"23,934","409,385",.,5.85
2004,2,NE,Final,"49,096","822,571",.,5.97
2004,2,NH,Final,"48,444","390,978",.,12.39
2004,2,NJ,Final,"244,890","2,291,931",.,10.68
2004,2,NM,Final,"38,802","464,603",.,8.35
2004,2,NV,Final,"63,439","698,140",.,9.09
2004,2,NY,Final,"584,912","4,171,308",.,14.02
2004,2,OH,Final,"355,932","4,630,500",.,7.69
2004,2,OK,Final,"107,238","1,619,025",.,6.62
2004,2,OR,Final,"135,457","1,861,129",.,7.28
2004,2,PA,Final,"422,414","4,741,447",.,8.91
2004,2,RI,Final,"30,310","247,350",.,12.25
2004,2,SC,Final,"202,663","2,647,122",.,7.66
2004,2,SD,Final,"26,059","379,415",.,6.87
2004,2,TN,Final,"263,062","3,903,969",.,6.74
2004,2,TX,Final,"786,549","9,200,060",.,8.55
2004,2,UT,Final,"37,669","567,653",.,6.64
2004,2,VA,Final,"310,618","4,256,087",.,7.30
2004,2,VT,Final,"24,962","200,251",.,12.47
2004,2,WA,Final,"224,886","3,395,279",.,6.62
2004,2,WI,Final,"159,111","1,823,040",.,8.73
2004,2,WV,Final,"65,790","1,103,467",.,5.96
2004,2,WY,Final,"16,215","240,195",.,6.75
2004,1,AK,Final,"27,306","235,624",.,11.59
2004,1,AL,Final,"212,983","3,057,136",.,6.97
2004,1,AR,Final,"94,887","1,457,874",.,6.51
2004,1,AZ,Final,"157,368","2,164,288",.,7.27
2004,1,CA,Final,"942,876","7,488,634",.,12.59
2004,1,CO,Final,"111,532","1,397,769",.,7.98
2004,1,CT,Final,"163,033","1,420,046",.,11.48
2004,1,DC,Final,"14,540","201,936",.,7.20
2004,1,DE,Final,"33,670","430,225",.,7.83
2004,1,FL,Final,"837,197","9,517,812",.,8.80
2004,1,GA,Final,"349,476","4,953,637",.,7.05
2004,1,HI,Final,"45,013","266,505",.,16.89
2004,1,IA,Final,"105,163","1,303,982",.,8.06
2004,1,ID,Final,"52,460","911,681",.,5.75
2004,1,IL,Final,"337,700","4,579,205",.,7.37
2004,1,IN,Final,"221,526","3,400,592",.,6.51
2004,1,KS,Final,"75,895","1,090,269",.,6.96
2004,1,KY,Final,"158,616","2,843,286",.,5.58
2004,1,LA,Final,"175,352","2,405,204",.,7.29
2004,1,MA,Final,"229,601","2,049,462",.,11.20
2004,1,MD,Final,"202,091","2,952,826",.,6.84
2004,1,ME,Final,"58,392","501,503",.,11.64
2004,1,MI,Final,"272,681","3,351,252",.,8.14
2004,1,MN,Final,"152,285","2,074,429",.,7.34
2004,1,MO,Final,"197,182","3,278,670",.,6.01
2004,1,MS,Final,"112,691","1,566,229",.,7.20
2004,1,MT,Final,"33,455","467,810",.,7.15
2004,1,NC,Final,"434,054","5,482,232",.,7.92
2004,1,ND,Final,"26,554","451,108",.,5.89
2004,1,NE,Final,"52,987","919,683",.,5.76
2004,1,NH,Final,"53,326","459,392",.,11.61
2004,1,NJ,Final,"276,205","2,624,461",.,10.52
2004,1,NM,Final,"42,716","525,217",.,8.13
2004,1,NV,Final,"72,662","812,352",.,8.94
2004,1,NY,Final,"596,016","4,473,465",.,13.32
2004,1,OH,Final,"433,594","5,710,558",.,7.59
2004,1,OK,Final,"111,768","1,755,812",.,6.37
2004,1,OR,Final,"156,514","2,189,641",.,7.15
2004,1,PA,Final,"491,000","5,578,292",.,8.80
2004,1,RI,Final,"35,973","302,393",.,11.90
2004,1,SC,Final,"220,956","2,883,310",.,7.66
2004,1,SD,Final,"27,256","399,138",.,6.83
2004,1,TN,Final,"273,660","4,081,613",.,6.70
2004,1,TX,Final,"826,104","9,594,383",.,8.61
2004,1,UT,Final,"46,188","703,326",.,6.57
2004,1,VA,Final,"353,104","4,778,102",.,7.39
2004,1,VT,Final,"28,357","227,162",.,12.48
2004,1,WA,Final,"252,382","3,983,103",.,6.34
2004,1,WI,Final,"188,190","2,191,658",.,8.59
2004,1,WV,Final,"81,706","1,369,705",.,5.97
2004,1,WY,Final,"16,754","257,392",.,6.51
2003,12,AK,Final,"25,960","215,795",.,12.03
2003,12,AL,Final,"188,609","2,599,657",.,7.26
2003,12,AR,Final,"81,626","1,245,638",.,6.55
2003,12,AZ,Final,"151,490","2,006,945",.,7.55
2003,12,CA,Final,"934,933","7,509,197",.,12.45
2003,12,CO,Final,"114,897","1,432,705",.,8.02
2003,12,CT,Final,"143,893","1,306,129",.,11.02
2003,12,DC,Final,"10,404","145,290",.,7.16
2003,12,DE,Final,"28,295","347,445",.,8.14
2003,12,FL,Final,"744,485","8,606,837",.,8.65
2003,12,GA,Final,"291,158","4,332,511",.,6.72
2003,12,HI,Final,"43,238","259,860",.,16.64
2003,12,IA,Final,"88,928","1,116,653",.,7.96
2003,12,ID,Final,"43,732","767,913",.,5.69
2003,12,IL,Final,"302,688","4,004,261",.,7.56
2003,12,IN,Final,"195,158","2,917,317",.,6.69
2003,12,KS,Final,"70,267","1,025,904",.,6.85
2003,12,KY,Final,"135,794","2,391,939",.,5.68
2003,12,LA,Final,"145,549","2,045,287",.,7.12
2003,12,MA,Final,"213,613","1,783,045",.,11.98
2003,12,MD,Final,"175,987","2,514,257",.,7.00
2003,12,ME,Final,"48,973","408,244",.,12.00
2003,12,MI,Final,"253,760","3,088,802",.,8.22
2003,12,MN,Final,"137,123","1,876,395",.,7.31
2003,12,MO,Final,"175,680","2,848,221",.,6.17
2003,12,MS,Final,"91,773","1,304,932",.,7.03
2003,12,MT,Final,"32,533","445,117",.,7.31
2003,12,NC,Final,"372,032","4,726,751",.,7.87
2003,12,ND,Final,"21,746","381,827",.,5.70
2003,12,NE,Final,"48,452","815,611",.,5.94
2003,12,NH,Final,"48,510","413,204",.,11.74
2003,12,NJ,Final,"248,002","2,342,447",.,10.59
2003,12,NM,Final,"38,718","473,979",.,8.17
2003,12,NV,Final,"70,077","772,993",.,9.07
2003,12,NY,Final,"552,449","4,052,052",.,13.63
2003,12,OH,Final,"372,875","4,845,589",.,7.70
2003,12,OK,Final,"104,537","1,818,580",.,5.75
2003,12,OR,Final,"136,660","1,932,959",.,7.07
2003,12,PA,Final,"445,255","4,857,263",.,9.17
2003,12,RI,Final,"34,258","267,868",.,12.79
2003,12,SC,Final,"190,122","2,452,755",.,7.75
2003,12,SD,Final,"24,345","351,339",.,6.93
2003,12,TN,Final,"220,562","3,246,458",.,6.79
2003,12,TX,Final,"737,949","8,810,536",.,8.38
2003,12,UT,Final,"43,821","662,243",.,6.62
2003,12,VA,Final,"300,519","4,158,833",.,7.23
2003,12,VT,Final,"24,133","189,700",.,12.72
2003,12,WA,Final,"229,755","3,586,000",.,6.41
2003,12,WI,Final,"169,334","1,989,069",.,8.51
2003,12,WV,Final,"69,411","1,164,842",.,5.96
2003,12,WY,Final,"13,831","224,658",.,6.16
2003,11,AK,Final,"22,289","182,396",.,12.22
2003,11,AL,Final,"131,043","1,709,484",.,7.67
2003,11,AR,Final,"65,275","935,309",.,6.98
2003,11,AZ,Final,"123,570","1,713,780",.,7.21
2003,11,CA,Final,"734,107","5,854,431",.,12.54
2003,11,CO,Final,"99,915","1,221,906",.,8.18
2003,11,CT,Final,"113,190","990,771",.,11.42
2003,11,DC,Final,"9,000","131,909",.,6.82
2003,11,DE,Final,"22,944","264,387",.,8.68
2003,11,FL,Final,"726,977","8,099,804",.,8.98
2003,11,GA,Final,"216,252","2,870,792",.,7.53
2003,11,HI,Final,"40,734","250,140",.,16.28
2003,11,IA,Final,"78,505","955,955",.,8.21
2003,11,ID,Final,"38,011","652,826",.,5.82
2003,11,IL,Final,"239,124","2,945,992",.,8.12
2003,11,IN,Final,"157,581","2,094,696",.,7.52
2003,11,KS,Final,"57,930","797,519",.,7.26
2003,11,KY,Final,"95,553","1,566,660",.,6.10
2003,11,LA,Final,"130,541","1,784,666",.,7.31
2003,11,MA,Final,"174,248","1,450,650",.,12.01
2003,11,MD,Final,"127,578","1,734,477",.,7.36
2003,11,ME,Final,"39,827","315,802",.,12.61
2003,11,MI,Final,"204,011","2,476,750",.,8.24
2003,11,MN,Final,"116,069","1,607,007",.,7.22
2003,11,MO,Final,"135,624","2,034,743",.,6.67
2003,11,MS,Final,"79,012","1,063,617",.,7.43
2003,11,MT,Final,"25,314","333,094",.,7.60
2003,11,NC,Final,"251,410","2,897,190",.,8.68
2003,11,ND,Final,"20,048","327,064",.,6.13
2003,11,NE,Final,"41,188","637,551",.,6.46
2003,11,NH,Final,"38,678","320,139",.,12.08
2003,11,NJ,Final,"196,716","1,850,696",.,10.63
2003,11,NM,Final,"32,537","384,997",.,8.45
2003,11,NV,Final,"51,007","546,537",.,9.33
2003,11,NY,Final,"490,922","3,450,476",.,14.23
2003,11,OH,Final,"276,877","3,363,361",.,8.23
2003,11,OK,Final,"78,282","1,181,483",.,6.63
2003,11,OR,Final,"105,851","1,493,075",.,7.09
2003,11,PA,Final,"339,162","3,531,229",.,9.60
2003,11,RI,Final,"27,660","226,484",.,12.21
2003,11,SC,Final,"128,476","1,495,998",.,8.59
2003,11,SD,Final,"21,492","294,450",.,7.30
2003,11,TN,Final,"162,036","2,292,054",.,7.07
2003,11,TX,Final,"646,268","7,527,668",.,8.59
2003,11,UT,Final,"34,316","525,413",.,6.53
2003,11,VA,Final,"214,190","2,791,343",.,7.67
2003,11,VT,Final,"20,681","159,626",.,12.96
2003,11,WA,Final,"168,600","2,694,690",.,6.26
2003,11,WI,Final,"144,946","1,663,349",.,8.71
2003,11,WV,Final,"48,284","754,550",.,6.40
2003,11,WY,Final,"14,682","209,694",.,7.00
2003,10,AK,Final,"19,523","158,194",.,12.34
2003,10,AL,Final,"140,829","1,886,860",.,7.46
2003,10,AR,Final,"74,089","1,056,094",.,7.02
2003,10,AZ,Final,"218,507","2,474,178",.,8.83
2003,10,CA,Final,"742,699","7,096,893",.,10.47
2003,10,CO,Final,"102,663","1,194,204",.,8.60
2003,10,CT,Final,"107,109","862,775",.,12.41
2003,10,DC,Final,"4,708","73,881",.,6.37
2003,10,DE,Final,"23,772","271,391",.,8.76
2003,10,FL,Final,"823,886","9,277,792",.,8.88
2003,10,GA,Final,"250,551","3,171,631",.,7.90
2003,10,HI,Final,"44,085","266,416",.,16.55
2003,10,IA,Final,"77,198","892,294",.,8.65
2003,10,ID,Final,"30,698","499,221",.,6.15
2003,10,IL,Final,"232,180","2,676,564",.,8.67
2003,10,IN,Final,"153,198","2,003,637",.,7.65
2003,10,KS,Final,"57,398","747,884",.,7.67
2003,10,KY,Final,"89,221","1,449,534",.,6.16
2003,10,LA,Final,"190,611","2,346,327",.,8.12
2003,10,MA,Final,"169,060","1,409,296",.,12.00
2003,10,MD,Final,"124,943","1,621,257",.,7.71
2003,10,ME,Final,"40,015","344,167",.,11.63
2003,10,MI,Final,"198,505","2,457,035",.,8.08
2003,10,MN,Final,"112,161","1,505,010",.,7.45
2003,10,MO,Final,"130,683","1,889,002",.,6.92
2003,10,MS,Final,"94,280","1,261,176",.,7.48
2003,10,MT,Final,"21,654","270,413",.,8.01
2003,10,NC,Final,"275,835","3,075,598",.,8.97
2003,10,ND,Final,"17,545","250,071",.,7.02
2003,10,NE,Final,"36,522","534,364",.,6.83
2003,10,NH,Final,"36,929","299,968",.,12.31
2003,10,NJ,Final,"187,901","1,805,528",.,10.41
2003,10,NM,Final,"37,352","416,699",.,8.96
2003,10,NV,Final,"69,622","776,452",.,8.97
2003,10,NY,Final,"515,356","3,494,177",.,14.75
2003,10,OH,Final,"283,186","3,338,127",.,8.48
2003,10,OK,Final,"87,874","1,183,396",.,7.43
2003,10,OR,Final,"84,090","1,185,970",.,7.09
2003,10,PA,Final,"330,673","3,378,449",.,9.79
2003,10,RI,Final,"26,231","220,084",.,11.92
2003,10,SC,Final,"140,624","1,692,299",.,8.31
2003,10,SD,Final,"19,332","246,128",.,7.85
2003,10,TN,Final,"172,496","2,455,204",.,7.03
2003,10,TX,Final,"751,048","8,411,202",.,8.93
2003,10,UT,Final,"36,365","527,222",.,6.90
2003,10,VA,Final,"208,982","2,627,224",.,7.95
2003,10,VT,Final,"19,499","149,289",.,13.06
2003,10,WA,Final,"134,761","2,124,857",.,6.34
2003,10,WI,Final,"137,469","1,563,649",.,8.79
2003,10,WV,Final,"46,330","708,265",.,6.54
2003,10,WY,Final,"12,148","153,514",.,7.91
2003,9,AK,Final,"17,567","143,821",.,12.21
2003,9,AL,Final,"216,352","2,879,872",.,7.51
2003,9,AR,Final,"123,658","1,658,710",.,7.46
2003,9,AZ,Final,"277,718","3,192,199",.,8.70
2003,9,CA,Final,"835,647","8,287,254",.,10.08
2003,9,CO,Final,"115,074","1,387,078",.,8.30
2003,9,CT,Final,"134,700","1,121,922",.,12.01
2003,9,DC,Final,"12,734","152,325",.,8.36
2003,9,DE,Final,"36,795","391,873",.,9.39
2003,9,FL,Final,"967,322","11,068,343",.,8.74
2003,9,GA,Final,"375,261","4,690,784",.,8.00
2003,9,HI,Final,"42,535","258,281",.,16.47
2003,9,IA,Final,"91,883","1,022,816",.,8.98
2003,9,ID,Final,"31,427","508,709",.,6.18
2003,9,IL,Final,"323,760","3,657,078",.,8.85
2003,9,IN,Final,"180,486","2,510,776",.,7.19
2003,9,KS,Final,"88,387","1,058,596",.,8.35
2003,9,KY,Final,"125,447","2,150,735",.,5.83
2003,9,LA,Final,"263,584","3,134,699",.,8.41
2003,9,MA,Final,"189,752","1,501,568",.,12.64
2003,9,MD,Final,"199,867","2,285,643",.,8.74
2003,9,ME,Final,"39,426","328,654",.,12.00
2003,9,MI,Final,"235,376","2,757,722",.,8.54
2003,9,MN,Final,"138,122","1,792,092",.,7.71
2003,9,MO,Final,"176,801","2,537,930",.,6.97
2003,9,MS,Final,"144,343","1,865,567",.,7.74
2003,9,MT,Final,"24,410","296,003",.,8.25
2003,9,NC,Final,"388,845","4,481,225",.,8.68
2003,9,ND,Final,"18,794","255,893",.,7.34
2003,9,NE,Final,"57,764","736,044",.,7.85
2003,9,NH,Final,"41,267","336,504",.,12.26
2003,9,NJ,Final,"280,367","2,332,453",.,12.02
2003,9,NM,Final,"43,679","481,748",.,9.07
2003,9,NV,Final,"87,729","1,005,384",.,8.73
2003,9,NY,Final,"636,462","4,266,498",.,14.92
2003,9,OH,Final,"328,813","3,770,533",.,8.72
2003,9,OK,Final,"154,677","1,945,775",.,7.95
2003,9,OR,Final,"82,545","1,162,629",.,7.10
2003,9,PA,Final,"368,927","3,658,692",.,10.08
2003,9,RI,Final,"28,591","227,994",.,12.54
2003,9,SC,Final,"202,222","2,488,392",.,8.13
2003,9,SD,Final,"24,104","304,121",.,7.93
2003,9,TN,Final,"238,851","3,723,491",.,6.41
2003,9,TX,Final,"1,132,128","11,888,543",.,9.52
2003,9,UT,Final,"39,228","548,955",.,7.15
2003,9,VA,Final,"238,345","2,948,445",.,8.08
2003,9,VT,Final,"20,543","156,142",.,13.16
2003,9,WA,Final,"123,716","1,943,667",.,6.37
2003,9,WI,Final,"150,683","1,685,008",.,8.94
2003,9,WV,Final,"45,193","712,317",.,6.34
2003,9,WY,Final,"11,243","147,478",.,7.62
2003,8,AK,Final,"17,022","138,640",.,12.28
2003,8,AL,Final,"245,663","3,201,598",.,7.67
2003,8,AR,Final,"142,176","1,813,691",.,7.84
2003,8,AZ,Final,"312,324","3,573,922",.,8.74
2003,8,CA,Final,"1,096,539","8,501,297",.,12.90
2003,8,CO,Final,"135,632","1,660,357",.,8.17
2003,8,CT,Final,"153,120","1,318,997",.,11.61
2003,8,DC,Final,"19,329","215,581",.,8.97
2003,8,DE,Final,"40,616","433,676",.,9.37
2003,8,FL,Final,"974,141","11,169,455",.,8.72
2003,8,GA,Final,"451,289","5,374,763",.,8.40
2003,8,HI,Final,"45,271","274,584",.,16.49
2003,8,IA,Final,"132,580","1,462,897",.,9.06
2003,8,ID,Final,"34,204","556,379",.,6.15
2003,8,IL,Final,"447,556","4,987,108",.,8.97
2003,8,IN,Final,"225,971","3,214,566",.,7.03
2003,8,KS,Final,"140,025","1,701,902",.,8.23
2003,8,KY,Final,"148,901","2,517,499",.,5.91
2003,8,LA,Final,"270,456","3,205,041",.,8.44
2003,8,MA,Final,"241,512","1,994,522",.,12.11
2003,8,MD,Final,"233,138","2,668,643",.,8.74
2003,8,ME,Final,"45,437","359,518",.,12.64
2003,8,MI,Final,"298,692","3,434,085",.,8.70
2003,8,MN,Final,"185,580","2,218,286",.,8.37
2003,8,MO,Final,"287,907","3,669,807",.,7.85
2003,8,MS,Final,"164,106","2,059,338",.,7.97
2003,8,MT,Final,"31,086","374,385",.,8.30
2003,8,NC,Final,"427,750","4,992,835",.,8.57
2003,8,ND,Final,"22,179","301,711",.,7.35
2003,8,NE,Final,"82,231","1,041,002",.,7.90
2003,8,NH,Final,"48,358","400,425",.,12.08
2003,8,NJ,Final,"399,200","3,305,905",.,12.08
2003,8,NM,Final,"53,333","584,612",.,9.12
2003,8,NV,Final,"119,239","1,375,247",.,8.67
2003,8,NY,Final,"715,347","4,787,595",.,14.94
2003,8,OH,Final,"422,579","4,867,956",.,8.68
2003,8,OK,Final,"217,595","2,601,846",.,8.36
2003,8,OR,Final,"86,972","1,220,359",.,7.13
2003,8,PA,Final,"485,219","4,748,340",.,10.22
2003,8,RI,Final,"41,530","329,814",.,12.59
2003,8,SC,Final,"226,244","2,761,499",.,8.19
2003,8,SD,Final,"30,007","376,080",.,7.98
2003,8,TN,Final,"243,611","3,797,230",.,6.42
2003,8,TX,Final,"1,446,979","14,629,019",.,9.89
2003,8,UT,Final,"58,209","812,660",.,7.16
2003,8,VA,Final,"334,351","4,008,137",.,8.34
2003,8,VT,Final,"22,952","175,346",.,13.09
2003,8,WA,Final,"123,694","1,946,369",.,6.36
2003,8,WI,Final,"196,468","2,214,831",.,8.87
2003,8,WV,Final,"56,941","906,738",.,6.28
2003,8,WY,Final,"13,380","181,707",.,7.36
2003,7,AK,Final,"17,230","136,331",.,12.64
2003,7,AL,Final,"242,423","3,172,894",.,7.64
2003,7,AR,Final,"127,932","1,630,870",.,7.84
2003,7,AZ,Final,"306,506","3,492,683",.,8.78
2003,7,CA,Final,"1,103,571","8,175,183",.,13.50
2003,7,CO,Final,"134,570","1,613,250",.,8.34
2003,7,CT,Final,"142,760","1,233,500",.,11.57
2003,7,DC,Final,"19,350","211,748",.,9.14
2003,7,DE,Final,"38,853","415,049",.,9.36
2003,7,FL,Final,"947,638","11,164,543",.,8.49
2003,7,GA,Final,"428,135","5,192,040",.,8.25
2003,7,HI,Final,"43,666","264,518",.,16.51
2003,7,IA,Final,"128,087","1,403,981",.,9.12
2003,7,ID,Final,"34,998","569,518",.,6.15
2003,7,IL,Final,"434,504","4,797,690",.,9.06
2003,7,IN,Final,"204,808","2,968,385",.,6.90
2003,7,KS,Final,"137,530","1,689,919",.,8.14
2003,7,KY,Final,"147,146","2,485,911",.,5.92
2003,7,LA,Final,"256,122","3,057,774",.,8.38
2003,7,MA,Final,"225,005","1,892,521",.,11.89
2003,7,MD,Final,"224,269","2,558,612",.,8.77
2003,7,ME,Final,"47,043","397,797",.,11.83
2003,7,MI,Final,"298,389","3,424,846",.,8.71
2003,7,MN,Final,"168,408","2,039,093",.,8.26
2003,7,MO,Final,"285,231","3,601,338",.,7.92
2003,7,MS,Final,"152,268","1,893,961",.,8.04
2003,7,MT,Final,"27,398","341,089",.,8.03
2003,7,NC,Final,"427,284","5,078,468",.,8.41
2003,7,ND,Final,"20,041","270,312",.,7.41
2003,7,NE,Final,"78,389","987,788",.,7.94
2003,7,NH,Final,"47,343","393,166",.,12.04
2003,7,NJ,Final,"355,227","3,224,131",.,11.02
2003,7,NM,Final,"50,683","565,677",.,8.96
2003,7,NV,Final,"127,489","1,481,163",.,8.61
2003,7,NY,Final,"683,805","4,516,816",.,15.14
2003,7,OH,Final,"450,468","4,994,072",.,9.02
2003,7,OK,Final,"205,073","2,440,659",.,8.40
